code,price,sma50,sma150,sma200,high52w,low52w,sma200_20d_ago,rs_percentile,ret_3m,ret_6m,ret_9m,ret_12m,tt_1,tt_2,tt_3,tt_4,tt_5,tt_6,tt_7,tt_8,tt_all_pass,non_cut_years,non_cut_years_verified,non_cut_years_required,coverage_years,div_source_used,needs_manual_dividend_check,cfo_pos_5y_ratio,fcf_pos_5y_ratio,fcf_payout_3y,fcf_payout_hard_fail,fcf_latest,div_paid_latest,total_div_fwd,total_div_actual,dps_fwd,bps_latest,eps_fwd,net_shares_latest,fiscal_month,metrics_coverage,data_quality_flags,Sector33CodeName,Sector17CodeName,Name,dividend_yield_fwd,dividend_yield_fwd_total,yield_split_mismatch,high_yield_risk,per_fwd,pbr,fcf_yield,per_sector_rank,value_pass,is_financial,core_pass,core_fin_pass,core_candidate,core_momo_pass,trend_score,core_drop_reasons,satellite_pass,eps_growth_yoy,eps_accel,eps_score,satellite_drop_reasons,breakout_20d,breakout_55d,first_pullback,in_holdings,composite_score,drop_reason
80300,3785.0,4008.5782958984373,3728.4172021484374,3710.187901611328,4250.44482421875,3200.0,3662.912901611328,54.13703943115708,0.035567715458276306,0.047026279391424675,0.035567715458276306,0.19025157232704393,True,True,True,True,False,False,True,False,False,10.0,10.0,5,22,yf,False,1.0,1.0,0.10973597359735973,False,4316000000.0,479000000.0,,479000000.0,120.0,8020.47,726.41,3994254.0,3.0,1.0,div_split_adjusted,卸売業,商社・卸売,中央魚類,0.031704095112285335,0.03168355834569834,False,False,5.210556022081194,0.4719174811451199,0.2854827511900502,0.08571428571428572,True,False,True,False,False,False,4,,False,0.04398198142605904,True,4,TT_not_all_pass,False,False,False,False,44.06851971557854,TT_not_all_pass
66580,684.0,722.8357873535156,700.6586214192708,674.6089660644532,805.7237548828125,521.0,660.7089660644531,52.26244343891403,-0.0916334661354582,0.04427480916030535,0.2106194690265486,0.29300567107750464,False,True,True,True,False,True,True,False,False,10.0,10.0,5,13,yf,False,1.0,1.0,0.15002669514148426,False,2448000000.0,452000000.0,,452000000.0,30.0,657.98,137.57,15088887.0,3.0,1.0,div_split_adjusted,電気機器,電機・精密,シライ電子工業,0.043859649122807015,0.04379506012937153,False,False,4.972014247292288,1.0395452749323688,0.2371909451254458,0.022857142857142857,True,False,True,False,False,False,5,,False,-0.14279509175806282,True,3,TT_not_all_pass,False,False,False,False,43.13122171945702,TT_not_all_pass
30040,2217.0,2416.99732421875,2375.249334309896,2288.107000732422,2688.0,1614.0,2235.602000732422,48.06076276664512,-0.09584013050570961,-0.006275212909009453,0.1686874011597259,0.3960957178841309,False,True,True,True,False,True,True,False,False,7.0,7.0,5,18,yf,False,1.0,1.0,0.35987261146496813,False,657000000.0,351000000.0,,351000000.0,90.0,2248.11,324.85,3907808.0,3.0,1.0,div_split_adjusted,卸売業,商社・卸売,神栄,0.04059539918809202,0.04051428750684754,False,False,6.8246883176850845,0.9861617091690352,0.07583443558974026,0.1380952380952381,True,False,True,False,False,False,4,,False,0.5037061171295921,False,4,TT_not_all_pass,False,False,False,False,42.53038138332256,TT_not_all_pass
68170,1238.0,1199.22,1165.8933333333334,1128.865,1348.0,859.0,1100.05,72.13962508080155,0.06357388316151202,0.10733452593917714,0.29227557411273497,0.4246260069044878,True,True,True,True,True,True,True,True,True,6.0,6.0,5,25,yf,False,1.0,1.0,0.36233833419555095,False,3571000000.0,1752000000.0,,1752000000.0,53.0,1875.53,109.47,33061954.0,12.0,1.0,,電気機器,電機・精密,スミダコーポレーション,0.04281098546042003,0.04280405760415157,False,False,11.309034438658994,0.660080084029581,0.08724502837010574,0.2057142857142857,True,False,True,False,False,True,6,,True,,,0,,False,False,False,False,42.069812540400775,OK
74200,1886.0,1907.96,1882.8866666666668,1832.905,2014.0,1373.0,1810.34,54.29864253393665,0.027233115468409563,-0.008933263268523395,0.19442685243825197,0.0758699372504279,True,True,True,True,False,True,True,False,False,5.0,5.0,5,24,yf,False,1.0,1.0,0.4772419136161147,False,1895000000.0,1278000000.0,,1278000000.0,86.0,2251.59,175.99,14353891.0,5.0,1.0,,卸売業,商社・卸売,佐鳥電機,0.04559915164369035,0.04720842608690423,False,False,10.716517983976361,0.8376302968124747,0.0699999745185317,0.4095238095238095,True,False,True,False,False,False,5,,False,0.34718397997496864,False,3,TT_not_all_pass,False,False,False,False,41.64932126696833,TT_not_all_pass
31770,3625.0,3560.701865234375,3526.8909049479166,3490.7181787109375,3865.0,3195.0,3469.9431787109374,50.2262443438914,-0.02815013404825739,0.06617647058823528,0.095166163141994,0.1381475667189953,True,True,True,True,True,False,True,False,False,8.0,8.0,5,14,yf,False,1.0,1.0,0.4896265560165975,False,238000000.0,124000000.0,,124000000.0,135.0,3544.25,545.82,923132.0,2.0,1.0,,小売業,小売,ありがとうサービス,0.037241379310344824,0.03705526030050322,False,False,6.6413836063171,1.0227833815334697,0.07112219315741747,0.08482142857142858,True,False,True,False,False,False,4,,False,-0.05402348847324931,True,3,TT_not_all_pass,False,False,True,False,41.113122171945705,TT_not_all_pass
33550,1829.0,1812.9,1712.8733333333332,1669.605,1997.0,1270.0,1627.245,70.10342598577893,0.08160851567120053,0.06523005241700641,0.2266934942991281,0.43002345582486323,True,True,True,True,True,True,True,True,True,6.0,6.0,5,18,yf,False,1.0,1.0,0.18936495791889824,False,5312000000.0,1090000000.0,,1090000000.0,55.0,2296.32,180.78,19650174.0,12.0,1.0,div_split_adjusted,卸売業,商社・卸売,クリヤマホールディングス,0.030071077091306724,0.030328183010698975,False,False,10.117269609470075,0.7964917781493868,0.14780120014021372,0.36666666666666664,True,False,True,False,False,True,6,,True,0.017092598738798558,,1,,False,False,False,False,41.05171299288946,OK
81010,2438.0,2504.52537109375,2437.0217854817706,2384.291339111328,2688.350341796875,1899.0,2340.5163391113283,56.46412411118293,-0.0193081255028158,0.017529215358931483,0.1927592954990216,0.2737722048066875,True,True,True,True,False,False,True,False,False,5.0,5.0,5,15,yf,False,1.0,1.0,0.6442953020134228,False,,,,,95.0,,188.25,,3.0,1.0,shares_missing; div_split_adjusted,卸売業,商社・卸売,ＧＳＩクレオス,0.03896636587366694,,False,False,12.95086321381142,,,0.5666666666666667,True,False,True,False,False,False,5,,False,-0.23987258500103872,True,3,TT_not_all_pass,False,False,False,False,39.73206205559147,TT_not_all_pass; data_missing:yield_total
20090,1079.0,1094.64,1087.5466666666666,1052.91,1166.0,849.0,1035.995,57.14285714285714,0.027619047619047654,-0.013711151736745864,0.18963616317530319,0.22058823529411775,False,True,True,True,False,False,True,False,False,10.0,10.0,5,22,yf,False,1.0,1.0,0.6022877254729433,False,1530000000.0,968000000.0,,968000000.0,41.0,1542.32,40.81,23279988.0,12.0,1.0,,食料品,食品,鳥越製粉,0.037998146431881374,0.03853640171189633,False,False,26.439598137711343,0.6995954146999326,0.06090980849091052,0.7653061224489796,True,False,True,False,False,False,5,,False,0.15729963418689713,False,2,TT_not_all_pass,False,False,False,False,39.57142857142857,TT_not_all_pass
51050,3790.0,3987.98,4171.653333333334,4002.315,4827.0,2517.0,3913.085,46.18616677440207,-0.09373505499760881,-0.10444234404536867,0.2225806451612904,0.4921259842519685,False,True,True,False,False,True,True,False,False,10.0,10.0,5,24,yf,False,1.0,1.0,0.2738606320793616,False,51845000000.0,18477000000.0,,18477000000.0,120.0,3069.02,485.86,153975005.0,12.0,1.0,div_split_adjusted,ゴム製品,自動車・輸送機,ＴＯＹＯ　ＴＩＲＥ,0.0316622691292876,0.03166226810112497,False,False,7.800600996171736,1.2349218968921676,0.08884181900215533,0.13333333333333333,True,False,True,False,False,False,3,,False,-0.03885851372461506,True,3,TT_not_all_pass,False,False,False,False,37.093083387201034,TT_not_all_pass
32760,1298.0,1329.26,1298.0933333333332,1282.965,1377.0,1153.0,1269.945,49.83839689722043,0.022047244094488105,-0.005363984674329525,0.11607910576096292,0.09259259259259256,False,True,True,True,False,False,True,False,False,6.0,6.0,5,15,yf,False,1.0,1.0,0.5230940456316082,False,2522000000.0,974000000.0,,974000000.0,55.0,532.08,103.28,17544275.0,12.0,1.0,div_split_adjusted,不動産業,不動産,ＪＰＭＣ,0.0423728813559322,0.04277094425459739,False,False,12.567776917118513,2.4394827845436775,0.11074776325471726,0.6,True,False,True,False,False,False,4,,False,0.18555008210180626,False,2,TT_not_all_pass,False,False,False,False,36.91919844861022,TT_not_all_pass
24490,1070.0,1083.56,1097.5066666666667,1091.58,1206.0,947.0,1082.655,33.775048480930835,-0.04634581105169344,-0.042076991942703645,0.028846153846153744,0.11342351716961496,False,True,True,False,False,False,True,False,False,10.0,10.0,5,18,yf,False,1.0,1.0,0.485054347826087,False,282000000.0,181000000.0,,181000000.0,41.0,1208.2,107.45,4438932.0,8.0,1.0,,サービス業,情報通信・サービスその他,プラップジャパン,0.038317757009345796,0.03810801303211513,False,False,9.958120055839926,0.8856149644098659,0.05937270538705231,0.1865079365079365,True,False,True,False,False,False,2,,False,0.6298245614035086,False,4,TT_not_all_pass,False,False,True,False,36.88752424046542,TT_not_all_pass
50710,1429.0,1523.41498046875,1447.5479093424478,1415.250932006836,1632.93212890625,1159.0,1392.045932006836,50.61409179056238,-0.027891156462585,0.019985724482512568,0.12078431372549026,0.23830155979202772,False,True,True,True,False,False,True,False,False,5.0,5.0,5,7,yf,False,1.0,1.0,0.3145017793594306,False,1233000000.0,409000000.0,,409000000.0,49.0,828.73,163.43,8351677.0,3.0,1.0,,サービス業,情報通信・サービスその他,ヴィス,0.034289713086074175,0.034270259225694696,False,False,8.743804687021965,1.7243251722515174,0.10331351986621408,0.15476190476190477,True,False,True,False,False,False,5,,False,-0.3592496765847348,True,3,TT_not_all_pass,False,False,False,False,36.80704589528119,TT_not_all_pass
40450,1715.5,1773.92,1674.5033333333333,1629.95,1922.5,1329.5,1594.9975,63.25145442792501,-0.008381502890173365,0.11287706779111262,0.17661179698216745,0.280223880597015,True,True,True,True,False,False,True,False,False,10.0,10.0,5,26,yf,False,1.0,1.0,0.5272683104579132,False,6589000000.0,6788000000.0,,6788000000.0,60.0,1897.6,104.56,112029054.0,12.0,1.0,div_split_adjusted,化学,素材・化学,東亞合成,0.034975225881667155,0.03531997947674607,False,False,16.406847742922725,0.9040366779089376,0.0342845233901414,0.5481927710843374,True,False,True,False,False,False,5,,False,-0.20792186652197514,False,0,TT_not_all_pass,False,False,False,False,36.625727213962506,TT_not_all_pass
77510,4017.0,4439.96,4534.3133333333335,4467.285,4929.0,3956.0,4455.3,19.069166127989657,-0.10094001790510299,-0.10931263858093121,0.0154196157735087,-0.06144859813084114,False,True,True,False,False,False,True,False,False,5.0,5.0,5,26,yf,False,1.0,1.0,0.5298122862534264,False,238453000000.0,142414000000.0,,142414000000.0,160.0,3974.81,367.48,878624893.0,12.0,1.0,div_split_adjusted,電気機器,電機・精密,キヤノン,0.039830719442369926,0.04035035402947597,False,False,10.931207140524654,1.010614343830271,0.06756121567676376,0.17714285714285713,True,False,True,False,False,False,2,,False,3.755791380872267,True,7,TT_not_all_pass,False,False,False,False,36.03458306399483,TT_not_all_pass
36820,652.0,662.5056018066406,654.3997029622395,643.0797772216797,722.0,597.0,638.0097772216797,39.81900452488688,-0.09570041608876556,0.065359477124183,0.06885245901639347,0.0957983193277312,False,True,True,True,False,False,True,False,False,8.0,8.0,5,13,yf,False,1.0,1.0,0.5171821305841925,False,84000000.0,167000000.0,,167000000.0,25.0,527.39,33.07,6661168.0,3.0,1.0,div_split_adjusted,情報･通信業,情報通信・サービスその他,エンカレッジ・テクノロジ,0.03834355828220859,0.038451960575855974,False,False,19.715754460235864,1.2362767591346062,0.01934110591839462,0.703125,True,False,True,False,False,False,4,,False,-0.294260700389105,True,3,TT_not_all_pass,False,False,False,False,32.90950226244344,TT_not_all_pass
44300,1810.0,1818.18,1789.2666666666667,1738.605,2000.0,1508.0,1711.96,46.800258564964444,-0.06893004115226342,-0.013086150490730697,0.20026525198938994,0.18378024852844987,True,True,True,True,False,False,True,False,False,5.0,5.0,5,7,yf,False,1.0,1.0,0.40448504983388706,False,503000000.0,263000000.0,,263000000.0,55.0,1265.89,170.15,4785344.0,5.0,1.0,div_split_adjusted,情報･通信業,情報通信・サービスその他,東海ソフト,0.03038674033149171,0.0303643515290259,False,False,10.637672641786658,1.4298240763415462,0.05807326547186322,0.16796875,True,False,True,False,False,False,5,,False,0.22922155688622756,False,2,TT_not_all_pass,False,False,False,False,31.900129282482222,TT_not_all_pass
96980,1186.0,1171.8595971679688,1192.1973624674479,1178.9530218505859,1296.0,1062.0,1169.9230218505859,36.425339366515836,-0.07847707847707852,0.005084745762711895,0.05892857142857144,0.12844909609895327,False,True,True,False,True,False,True,False,False,9.0,9.0,5,20,yf,False,1.0,1.0,0.30749258160237386,False,694000000.0,413000000.0,,413000000.0,51.0,947.92,89.16,7737087.0,3.0,1.0,,情報･通信業,情報通信・サービスその他,クレオ,0.04300168634064081,0.04500781008758853,False,False,13.301929116195604,1.2511604354797874,0.07563055738689212,0.34765625,True,False,True,False,False,False,3,,False,0.2398831873174802,False,2,TT_not_all_pass,False,False,False,False,31.712669683257918,TT_not_all_pass
47250,1787.0,1856.26,2008.9533333333334,2024.545,2220.0,1786.0,2042.9,11.344537815126051,-0.11271102284011913,-0.16999535531816068,-0.10650000000000004,-0.12829268292682927,False,False,False,False,False,False,True,False,False,8.0,8.0,5,25,yf,False,1.0,1.0,0.4734982332155477,False,4385000000.0,1570000000.0,,1570000000.0,90.0,2187.8,181.38,17080309.0,12.0,1.0,div_split_adjusted,情報･通信業,情報通信・サービスその他,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,0.05036373810856184,0.05143744363461788,False,False,9.852243907817842,0.8168022671176524,0.14366445244445822,0.125,True,False,True,False,False,False,1,,False,0.2643319463707814,True,6,TT_not_all_pass,False,False,False,False,30.672268907563026,TT_not_all_pass
27340,1034.0,1089.46,1093.6933333333334,1068.755,1222.0,889.0,1056.77,36.84550743374273,-0.055707762557077656,-0.06170598911070779,0.12026002166847238,0.12882096069868987,False,True,True,False,False,False,True,False,False,10.0,10.0,5,23,yf,False,1.0,1.0,0.5353918618343583,False,3734000000.0,2112000000.0,,2112000000.0,32.0,1428.22,91.44,64216930.0,11.0,1.0,,小売業,小売,サーラコーポレーション,0.030947775628626693,0.031807082516859056,False,False,11.3079615048119,0.7239780986122586,0.056234680927060465,0.28125,True,False,True,False,False,False,3,,False,0.11648351648351637,False,2,TT_not_all_pass,False,False,False,False,29.422753716871366,TT_not_all_pass
